Flight,Carrier,Month,DayOfWeek,NumPrevFlights,PrevFlightGap,HistoricallyLate,InsufficientHistory,OriginInVolume,OriginOutVolume,DestInVolume,DestOutVolume,OriginPrecip,OriginAvgWind,OriginWindGust,OriginFog,OriginThunder,DestPrecip,DestAvgWind,DestWindGust,DestFog,DestThunder,TotalDelay
ORD-LAX,American Airlines,June,Sunday,0,240,0.125,0,1.028350515,0.965517241,1.00525394,0.884476534,58,14.092722,23.935258,0,0,0,7.605596,16.105968,0,0,0
ORD-LAX,American Airlines,June,Monday,0,240,0.111111111,0,0.942242356,1.065953654,0.972929936,0.894837476,0,8.500372,16.105968,0,0,0,6.263432,14.987498,0,0,0
ORD-LAX,American Airlines,June,Tuesday,0,240,0.1,0,0.983944954,1.026315789,1.018333333,0.9,320,10.289924,21.027236,1,0,0,7.82929,16.105968,0,0,0
ORD-LAX,American Airlines,August,Tuesday,0,240,0,1,0.939220183,1.185964912,0.996666667,1.05,23,10.737312,23.935258,0,1,0,7.82929,16.105968,0,0,12
ORD-LAX,American Airlines,August,Wednesday,0,240,0,1,0.911494253,1.254385965,0.981543624,1.083333333,0,7.82929,17.000744,0,0,0,8.500372,17.000744,0,0,42
ORD-LAX,American Airlines,August,Thursday,0,240,0,1,0.897058824,1.217314488,0.9984,1.110056926,249,4.921268,14.092722,0,0,0,9.618842,18.119214,0,0,80
ORD-LAX,American Airlines,August,Friday,0,240,0.75,0,0.90663667,1.236983842,1.02907916,1.122840691,401,5.144962,14.987498,0,0,0,8.276678,14.987498,0,0,16
ORD-LAX,American Airlines,August,Saturday,0,240,0.6,0,0.808201058,1.143776824,1.174008811,0.928571429,86,4.921268,29.08022,0,0,0,7.381902,16.105968,0,0,0
ORD-LAX,American Airlines,August,Sunday,1,240,0.5,0,0.829896907,0.813067151,1.078809107,1.086642599,0,7.381902,12.079476,0,0,0,7.605596,18.119214,0,0,0
ORD-LAX,American Airlines,August,Monday,0,240,0.571428571,0,0.912797282,1.228163993,0.993630573,1.143403442,3,6.71082,23.935258,0,0,0,8.052984,14.987498,0,0,16
ORD-LAX,American Airlines,August,Tuesday,1,74,0.5,0,0.879587156,1.254385965,0.953333333,1.075,30,6.039738,31.093466,0,0,0,6.263432,17.000744,0,0,13
ORD-LAX,American Airlines,August,Wednesday,0,240,0.555555556,0,0.911494253,1.254385965,0.959731544,1.107954545,0,6.934514,14.987498,0,0,0,6.934514,17.000744,0,0,18
ORD-LAX,American Airlines,August,Thursday,0,240,0.5,0,0.897058824,1.217314488,0.9776,1.110056926,0,8.500372,17.000744,0,0,0,8.500372,23.040482,1,0,10
ORD-LAX,American Airlines,August,Friday,0,240,0.454545455,0,0.90663667,1.236983842,1.008077544,1.122840691,20,11.1847,18.119214,0,1,0,6.263432,16.105968,1,0,0
ORD-LAX,American Airlines,August,Saturday,0,240,0.416666667,0,0.825396825,1.143776824,1.088105727,0.955102041,69,11.632088,25.053728,0,0,0,5.816044,16.105968,0,0,4
ORD-LAX,American Airlines,August,Sunday,0,240,0.384615385,0,0.523195876,0.355716878,0.80910683,0.909747292,0,6.71082,14.092722,0,0,0,7.158208,14.092722,1,0,0
ORD-LAX,American Airlines,June,Sunday,2,55,0,1,1.01754386,1.063004847,0.920696325,1.063903282,0,12.974252,29.08022,0,1,0,7.605596,14.987498,0,0,19
ORD-LAX,American Airlines,June,Monday,2,55,0,1,1.003926702,1.003215434,0.84950495,1.036231884,36,14.54011,35.119958,0,0,0,9.171454,19.908766,0,0,101
ORD-LAX,American Airlines,June,Tuesday,2,55,0,1,1.027667984,1.009708738,0.894736842,1.037105751,0,9.842536,23.040482,0,0,0,8.052984,17.000744,0,0,3
ORD-LAX,American Airlines,June,Wednesday,2,55,0.5,0,0.996103896,0.985483871,0.837022133,1.049541284,48,9.395148,17.000744,1,0,0,7.82929,16.105968,0,0,15
ORD-LAX,American Airlines,June,Thursday,2,55,0.4,0,0.933420366,0.970779221,0.976284585,0.894927536,0,6.039738,12.974252,0,0,0,8.276678,18.119214,0,0,0
ORD-LAX,American Airlines,June,Friday,2,55,0.5,0,0.944517834,0.995008319,0.958167331,0.918215613,0,4.921268,14.092722,0,0,0,8.724066,17.000744,0,0,71
ORD-LAX,American Airlines,June,Saturday,1,45,0.428571429,0,0.883685801,0.995967742,0.979899497,0.747126437,20,7.605596,19.908766,0,0,0,7.381902,16.105968,0,0,1
ORD-LAX,American Airlines,June,Sunday,2,55,0.375,0,0.912280702,0.949919225,1.001934236,0.991364421,58,14.092722,23.935258,0,0,0,7.605596,16.105968,0,0,4
ORD-LAX,American Airlines,June,Monday,2,55,0.333333333,0,0.918848168,0.982315113,1.003960396,0.96557971,0,8.500372,16.105968,0,0,0,6.263432,14.987498,0,0,4
ORD-LAX,American Airlines,June,Tuesday,2,55,0.3,0,0.924901186,0.96763754,0.973684211,0.988868275,320,10.289924,21.027236,1,0,0,7.82929,16.105968,0,0,6
ORD-LAX,American Airlines,June,Wednesday,1,55,0,1,0.979220779,1.027419355,0.967806841,1.001834862,132,7.381902,16.105968,0,0,0,9.618842,19.908766,0,0,11
ORD-LAX,American Airlines,June,Thursday,1,55,0,1,0.984334204,1.034090909,0.976284585,0.989130435,0,10.06623,23.935258,0,0,0,8.724066,18.119214,0,0,0
ORD-LAX,American Airlines,June,Friday,1,55,0,1,0.996036988,1.059900166,0.984063745,1.014869888,0,9.842536,18.119214,0,0,0,7.605596,16.105968,1,0,5
ORD-LAX,American Airlines,June,Saturday,1,55,0,0,0.942598187,1.048387097,0.979899497,0.996168582,0,8.276678,18.119214,0,0,0,8.500372,19.908766,0,0,5
ORD-LAX,American Airlines,June,Sunday,1,55,0,0,0.964912281,1.040387722,0.974854932,1.015544041,0,15.65858,31.988242,0,0,0,7.605596,17.000744,0,0,11
ORD-LAX,American Airlines,June,Monday,1,55,0,0,0.986910995,1.003215434,0.978217822,0.989130435,0,8.724066,17.000744,0,0,0,8.94776,18.119214,0,0,6
ORD-LAX,American Airlines,June,Tuesday,1,55,0,0,0.976284585,1.009708738,0.947368421,1.012987013,0,12.526864,27.96175,0,0,0,7.381902,17.000744,0,0,10
ORD-LAX,American Airlines,June,Wednesday,1,55,0,0,0.996103896,0.985483871,0.941649899,1.001834862,165,10.289924,31.988242,0,0,0,7.158208,14.987498,0,0,0
ORD-LAX,American Airlines,June,Thursday,1,55,0.111111111,0,0.984334204,0.991883117,0.976284585,1.012681159,81,8.276678,17.000744,0,0,0,8.276678,17.000744,1,0,33
ORD-LAX,American Airlines,June,Friday,1,90,0.1,0,0.996036988,1.038269551,0.984063745,1.039033457,3,8.500372,16.105968,0,0,0,6.039738,16.105968,1,0,0
ORD-LAX,American Airlines,June,Saturday,1,240,0.090909091,0,0.942598187,1.048387097,0.979899497,1.021072797,325,7.381902,31.093466,0,0,0,6.71082,14.092722,0,0,0
ORD-LAX,American Airlines,June,Sunday,1,55,0.083333333,0,0.964912281,1.040387722,0.974854932,1.039723661,0,4.921268,12.079476,0,0,0,8.052984,16.105968,0,0,6
ORD-LAX,American Airlines,June,Monday,1,55,0.076923077,0,0.986910995,1.024115756,0.978217822,1.012681159,13,5.59235,12.079476,0,0,0,7.82929,17.000744,1,0,0
ORD-LAX,American Airlines,June,Tuesday,1,55,0.071428571,0,0.976284585,1.030744337,0.947368421,1.037105751,104,4.697574,25.053728,0,0,0,7.605596,16.105968,1,0,8
ORD-LAX,American Airlines,June,Wednesday,1,55,0.066666667,0,0.979220779,1.027419355,0.941649899,1.025688073,0,7.381902,18.119214,0,0,0,5.144962,14.987498,0,0,15
ORD-LAX,American Airlines,June,Thursday,1,55,0.0625,0,1.001305483,1.034090909,0.976284585,1.012681159,0,6.71082,10.06623,0,0,0,6.487126,16.105968,1,0,0
ORD-LAX,American Airlines,June,Friday,1,55,0.117647059,0,1.01321004,1.081530782,0.984063745,1.039033457,0,9.842536,18.119214,0,0,0,8.052984,17.000744,0,0,23
ORD-LAX,American Airlines,June,Saturday,1,55,0.111111111,0,0.96223565,1.074596774,0.979899497,1.021072797,0,12.079476,25.053728,0,0,0,5.816044,16.105968,0,0,10
ORD-LAX,American Airlines,June,Sunday,1,55,0.157894737,0,1,1.085621971,0.947775629,1.015544041,18,12.974252,29.08022,0,0,0,6.71082,14.987498,0,0,18
ORD-LAX,American Airlines,June,Monday,1,55,0.15,0,0.986910995,1.024115756,0.952475248,0.989130435,660,12.526864,31.093466,0,0,0,7.605596,16.105968,1,0,0
ORD-LAX,American Airlines,July,Tuesday,0,240,0.142857143,0,0.924901186,1.051779935,0.921052632,0.988868275,0,12.30317,23.935258,1,0,0,8.500372,18.119214,0,0,1
ORD-LAX,American Airlines,July,Wednesday,1,55,0.136363636,0,1.012987013,1.006451613,1.046277666,1.025688073,30,9.618842,18.119214,0,0,0,7.605596,16.105968,0,0,0
ORD-LAX,American Airlines,July,Thursday,1,55,0.130434783,0,0.950391645,1.012987013,1.027667984,1.012681159,18,6.71082,16.105968,0,0,0,6.71082,18.119214,0,0,0
ORD-LAX,American Airlines,July,Saturday,0,240,0.125,0,0.981873112,1.022177419,1.012562814,0.971264368,0,8.276678,19.908766,0,0,0,6.934514,17.000744,0,0,0
ORD-LAX,American Airlines,July,Sunday,1,55,0.12,0,0.98245614,1.017770598,1.056092843,1.015544041,0,12.30317,21.922012,0,0,0,7.605596,17.000744,0,0,0
ORD-LAX,American Airlines,July,Monday,1,55,0.115384615,0,0.986910995,1.003215434,1.02970297,1.012681159,160,8.500372,25.053728,0,1,0,8.052984,14.987498,1,0,5
ORD-LAX,American Airlines,July,Tuesday,2,50,0.148148148,0,0.976284585,1.009708738,1.052631579,1.037105751,137,12.079476,23.040482,0,0,0,7.605596,16.105968,1,0,30
ORD-LAX,American Airlines,July,Wednesday,1,55,0.142857143,0,0.979220779,1.006451613,1.046277666,1.025688073,0,8.500372,19.908766,0,0,0,8.724066,17.000744,1,0,13
ORD-LAX,American Airlines,July,Thursday,1,55,0.137931034,0,1.001305483,1.012987013,1.027667984,1.036231884,0,4.47388,14.092722,0,0,0,9.395148,19.908766,0,0,0
ORD-LAX,American Airlines,July,Friday,1,55,0.133333333,0,0.996036988,1.038269551,1.035856574,1.039033457,3,5.368656,14.092722,0,0,0,9.842536,21.027236,0,0,0
ORD-LAX,American Airlines,July,Saturday,2,95,0.161290323,0,1.040785498,0.995967742,0.979899497,1.070881226,119,10.513618,29.08022,0,0,0,7.605596,14.987498,0,0,33
ORD-LAX,American Airlines,July,Sunday,1,55,0.15625,0,0.98245614,0.995153473,1.056092843,1.039723661,3,9.618842,16.105968,0,0,0,7.158208,14.987498,0,0,4
ORD-LAX,American Airlines,July,Monday,1,55,0.151515152,0,0.986910995,1.003215434,1.055445545,1.012681159,51,8.052984,23.040482,0,0,0,5.59235,16.105968,1,0,9
ORD-LAX,American Airlines,July,Tuesday,1,55,0.147058824,0,1.010540184,1.009708738,1.078947368,1.037105751,13,10.513618,21.027236,0,0,0,8.276678,17.000744,1,0,0
ORD-LAX,American Airlines,July,Wednesday,1,55,0.142857143,0,0.996103896,1.006451613,1.072434608,1.025688073,0,7.381902,18.119214,0,0,0,10.06623,18.119214,0,0,14
ORD-LAX,American Airlines,July,Thursday,1,25,0.138888889,0,1.001305483,0.991883117,1.053359684,1.036231884,0,5.59235,12.974252,0,0,0,11.632088,21.922012,0,0,5
ORD-LAX,American Airlines,July,Friday,2,50,0.135135135,0,1.030383091,1.038269551,1.061752988,1.039033457,0,6.934514,18.119214,0,0,0,9.171454,18.119214,0,0,3
ORD-LAX,American Airlines,July,Saturday,1,55,0.131578947,0,1.040785498,0.995967742,1.012562814,1.070881226,0,4.697574,14.092722,0,0,0,6.934514,14.987498,0,0,12
ORD-LAX,American Airlines,July,Sunday,1,55,0.128205128,0,1.01754386,0.995153473,1.056092843,1.039723661,0,4.47388,10.06623,0,0,0,8.500372,21.027236,0,0,0
ORD-LAX,American Airlines,July,Monday,1,55,0.125,0,0.986910995,1.003215434,1.055445545,1.012681159,0,7.158208,14.987498,0,0,0,10.513618,23.040482,0,0,0
ORD-LAX,American Airlines,July,Tuesday,1,55,0.12195122,0,1.010540184,1.009708738,1.078947368,1.037105751,3,11.855782,23.040482,0,0,0,8.94776,23.935258,0,0,1
ORD-LAX,American Airlines,July,Wednesday,2,45,0.142857143,0,0.996103896,0.985483871,1.072434608,1.025688073,0,16.105968,25.053728,0,0,0,8.94776,23.935258,0,0,17
ORD-LAX,American Airlines,July,Thursday,1,55,0.139534884,0,1.001305483,1.012987013,1.053359684,1.036231884,0,8.724066,14.092722,0,0,0,6.263432,17.000744,0,0,10
ORD-LAX,American Airlines,July,Friday,1,55,0.159090909,0,1.01321004,1.038269551,1.061752988,1.039033457,0,9.171454,21.027236,0,0,0,8.052984,14.092722,0,0,21
ORD-LAX,American Airlines,July,Saturday,1,55,0.155555556,0,1.040785498,0.995967742,1.012562814,1.070881226,0,5.59235,14.092722,0,0,0,7.605596,16.105968,0,0,7
ORD-LAX,American Airlines,July,Sunday,1,55,0.173913043,0,1,0.949919225,1.056092843,1.039723661,5,14.987498,29.08022,0,0,36,8.500372,18.119214,1,0,31
ORD-LAX,American Airlines,July,Monday,1,55,0.170212766,0,1.003926702,1.003215434,1.055445545,1.012681159,0,11.1847,23.040482,0,0,0,8.276678,18.119214,0,0,0
ORD-LAX,American Airlines,July,Tuesday,1,55,0.166666667,0,1.010540184,1.009708738,1.078947368,1.037105751,3,9.618842,33.106712,0,0,0,6.934514,17.000744,0,0,14
ORD-LAX,American Airlines,July,Wednesday,1,55,0.163265306,0,0.996103896,1.006451613,1.072434608,1.025688073,0,6.934514,14.092722,0,0,0,6.71082,16.105968,0,0,15
ORD-LAX,American Airlines,July,Thursday,1,55,0.16,0,1.001305483,1.012987013,1.053359684,1.036231884,0,8.500372,19.908766,0,0,0,7.605596,18.119214,0,0,3
ORD-LAX,American Airlines,August,Friday,2,25,0.176470588,0,1.030383091,1.038269551,1.061752988,1.039033457,38,6.934514,25.053728,0,1,0,6.934514,16.105968,0,0,73
ORD-LAX,American Airlines,August,Saturday,1,55,0.173076923,0,1.080060423,0.995967742,1.012562814,1.070881226,0,4.250186,14.092722,0,0,3,7.158208,16.105968,0,0,1
ORD-LAX,American Airlines,August,Sunday,1,55,0.169811321,0,1.052631579,0.972536349,1.056092843,1.039723661,0,6.934514,14.987498,0,0,5,5.816044,18.119214,0,0,0
ORD-LAX,American Airlines,August,Monday,2,55,0.166666667,0,1.037958115,1.003215434,1.055445545,1.036231884,701,7.605596,21.922012,0,0,0,8.500372,17.000744,1,0,0
ORD-LAX,American Airlines,August,Tuesday,1,55,0.163636364,0,1.044795784,1.009708738,1.078947368,1.037105751,0,6.263432,14.987498,0,0,0,9.618842,21.027236,0,0,0
ORD-LAX,American Airlines,August,Wednesday,1,55,0.160714286,0,1.02987013,0.985483871,1.072434608,1.025688073,0,6.263432,10.06623,0,0,0,9.171454,18.119214,0,0,0
ORD-LAX,American Airlines,August,Thursday,1,55,0.157894737,0,1.035248042,1.012987013,1.053359684,1.036231884,0,8.94776,14.987498,0,0,0,7.605596,16.105968,0,0,6
ORD-LAX,American Airlines,August,Friday,1,240,0.172413793,0,1.047556143,1.038269551,1.061752988,1.014869888,0,10.737312,21.027236,0,0,0,8.052984,17.000744,1,0,178
ORD-LAX,American Airlines,August,Saturday,1,55,0.169491525,0,1.080060423,0.995967742,1.012562814,1.095785441,0,9.171454,18.119214,0,0,0,7.381902,17.000744,0,0,0
ORD-LAX,American Airlines,August,Sunday,1,55,0.166666667,0,1.052631579,0.995153473,1.02901354,0.991364421,0,8.500372,16.105968,0,0,0,7.82929,17.000744,0,0,0
ORD-LAX,American Airlines,August,Monday,1,55,0.163934426,0,1.037958115,1.003215434,1.02970297,0.989130435,216,6.71082,17.000744,0,0,0,8.94776,18.119214,1,0,13
ORD-LAX,American Airlines,August,Tuesday,2,55,0.177419355,0,1.044795784,1.009708738,1.052631579,1.012987013,18,12.079476,25.053728,0,0,0,8.500372,19.908766,0,0,49
ORD-LAX,American Airlines,August,Wednesday,1,55,0.174603175,0,1.02987013,1.006451613,1.046277666,1.001834862,0,9.395148,18.119214,0,0,0,8.500372,19.908766,0,0,1
ORD-LAX,American Airlines,August,Thursday,1,55,0.171875,0,1.035248042,1.012987013,1.027667984,1.012681159,0,7.605596,14.092722,0,0,0,7.605596,14.987498,0,0,0
ORD-LAX,American Airlines,August,Friday,1,55,0.184615385,0,1.047556143,1.038269551,1.035856574,0.99070632,0,6.039738,12.974252,0,0,0,8.500372,17.000744,0,0,28
ORD-LAX,American Airlines,August,Saturday,1,55,0.196969697,0,1.080060423,0.995967742,1.012562814,1.021072797,0,8.276678,16.105968,0,0,0,7.381902,17.000744,0,0,23
ORD-LAX,American Airlines,August,Sunday,2,45,0.208955224,0,1.052631579,0.972536349,1.02901354,0.991364421,0,8.500372,14.987498,0,0,0,7.605596,16.105968,0,0,72
ORD-LAX,American Airlines,August,Monday,1,55,0.205882353,0,1.037958115,1.003215434,1.02970297,0.989130435,0,4.921268,14.092722,0,0,0,6.263432,14.987498,0,0,4
ORD-LAX,American Airlines,August,Tuesday,1,60,0,1,1.027667984,0.946601942,0.947368421,0.868274583,23,10.737312,23.935258,0,1,0,7.82929,16.105968,0,0,21
ORD-LAX,American Airlines,August,Wednesday,1,55,0,1,1.012987013,0.985483871,0.941649899,0.882568807,0,7.82929,17.000744,0,0,0,8.500372,17.000744,0,0,13
ORD-LAX,American Airlines,August,Thursday,0,240,0,1,1.035248042,0.949675325,0.899209486,0.942028986,249,4.921268,14.092722,0,0,0,9.618842,18.119214,0,0,29
ORD-LAX,American Airlines,August,Friday,1,60,0.5,0,1.030383091,0.973377704,0.906374502,0.966542751,401,5.144962,14.987498,0,0,0,8.276678,14.987498,0,0,7
ORD-LAX,American Airlines,August,Saturday,1,95,0.6,0,0.981873112,0.943548387,1.045226131,0.971264368,86,4.921268,29.08022,0,0,0,7.381902,16.105968,0,0,86
ORD-LAX,American Airlines,August,Sunday,1,5,0.666666667,0,1.087719298,0.995153473,0.974854932,0.918825561,0,7.381902,12.079476,0,0,0,7.605596,18.119214,0,0,56
ORD-LAX,American Airlines,August,Monday,1,60,0.714285714,0,1.037958115,0.940514469,0.926732673,0.942028986,3,6.71082,23.935258,0,0,0,8.052984,14.987498,0,0,103
ORD-LAX,American Airlines,August,Tuesday,1,60,0.625,0,1.044795784,0.925566343,0.947368421,0.868274583,30,6.039738,31.093466,0,0,0,6.263432,17.000744,0,0,0
ORD-LAX,American Airlines,August,Wednesday,1,60,0.555555556,0,0.996103896,0.985483871,0.941649899,0.882568807,0,6.934514,14.987498,0,0,0,6.934514,17.000744,0,0,0
ORD-LAX,American Airlines,August,Thursday,1,60,0.5,0,1.035248042,0.949675325,0.899209486,0.942028986,0,8.500372,17.000744,0,0,0,8.500372,23.040482,1,0,1
ORD-LAX,American Airlines,August,Friday,1,60,0.454545455,0,1.030383091,0.973377704,0.932270916,0.966542751,20,11.1847,18.119214,0,1,0,6.263432,16.105968,1,0,0
ORD-LAX,American Airlines,August,Saturday,1,60,0.416666667,0,0.942598187,0.891129032,0.979899497,0.87164751,69,11.632088,25.053728,0,0,0,5.816044,16.105968,0,0,0
ORD-LAX,American Airlines,August,Sunday,1,90,0.384615385,0,0.912280702,0.9273021,0.866537718,0.797927461,0,6.71082,14.092722,0,0,0,7.158208,14.092722,1,0,0
LAX-ORD,American Airlines,June,Sunday,3,55,0,1,1.107142857,0.815789474,0.920187793,0,0,7.605596,14.987498,0,0,0,12.974252,29.08022,0,1,14
LAX-ORD,American Airlines,June,Monday,3,30,0,1,1.148989899,0.841176471,0.979899497,0,0,9.171454,19.908766,0,0,36,14.54011,35.119958,0,0,0
LAX-ORD,American Airlines,June,Tuesday,3,55,0,1,1.113350126,0.878727634,0.928571429,0,0,8.052984,17.000744,0,0,0,9.842536,23.040482,0,0,0
LAX-ORD,American Airlines,June,Wednesday,3,55,0,0,1.129032258,0.827037773,1.04,0,0,7.82929,16.105968,0,0,48,9.395148,17.000744,1,0,0
LAX-ORD,American Airlines,June,Thursday,3,55,0,0,0.893129771,0.974358974,0.975,0,0,8.276678,18.119214,0,0,0,6.039738,12.974252,0,0,0
LAX-ORD,American Airlines,June,Friday,3,55,0.166666667,0,0.911688312,0.978217822,1.066666667,0,0,8.724066,17.000744,0,0,0,4.921268,14.092722,0,0,48
LAX-ORD,American Airlines,June,Sunday,3,55,0.142857143,0,1.035714286,1.052631579,0.985915493,0,0,7.605596,16.105968,0,0,58,14.092722,23.935258,0,0,0
LAX-ORD,American Airlines,June,Monday,3,55,0.125,0,0.952020202,1.019607843,1.045226131,0,0,6.263432,14.987498,0,0,0,8.500372,16.105968,0,0,0
LAX-ORD,American Airlines,June,Tuesday,3,55,0.111111111,0,0.949622166,1.007952286,1.06122449,0,0,7.82929,16.105968,0,0,320,10.289924,21.027236,1,0,0
LAX-ORD,American Airlines,June,Wednesday,2,55,0,1,1.032258065,1.059642147,1.04,0,0,9.618842,19.908766,0,0,132,7.381902,16.105968,0,0,21
LAX-ORD,American Airlines,June,Thursday,3,90,0,1,1.025445293,1.051282051,1.04,0,0,8.724066,18.119214,0,0,0,10.06623,23.935258,0,0,59
LAX-ORD,American Airlines,June,Friday,2,55,0,1,1.046753247,1.055445545,1.066666667,0,0,7.605596,16.105968,1,0,0,9.842536,18.119214,0,0,0
LAX-ORD,American Airlines,June,Saturday,2,55,0.5,0,0.990853659,0.985330073,1.033112583,0,0,8.500372,19.908766,0,0,0,8.276678,18.119214,0,0,0
LAX-ORD,American Airlines,June,Sunday,2,55,0.4,0,1.107142857,1.078947368,1.051643192,0,0,7.605596,17.000744,0,0,0,15.65858,31.988242,0,0,0
LAX-ORD,American Airlines,June,Monday,2,55,0.333333333,0,1.017676768,1.045098039,1.045226131,0,0,8.94776,18.119214,0,0,0,8.724066,17.000744,0,0,2
LAX-ORD,American Airlines,June,Tuesday,2,55,0.285714286,0,1.01511335,1.059642147,1.06122449,0,0,7.381902,17.000744,0,0,0,12.526864,27.96175,0,0,0
LAX-ORD,American Airlines,June,Thursday,2,55,0.375,0,1.025445293,1.051282051,1.04,0,0,8.276678,17.000744,1,0,81,8.276678,17.000744,0,0,40
LAX-ORD,American Airlines,June,Friday,2,55,0.333333333,0,1.046753247,1.055445545,1.066666667,0,0,6.039738,16.105968,1,0,3,8.500372,16.105968,0,0,0
LAX-ORD,American Airlines,June,Sunday,2,55,0.3,0,1.107142857,1.078947368,1.051643192,0,0,8.052984,16.105968,0,0,0,4.921268,12.079476,0,0,8
LAX-ORD,American Airlines,June,Monday,2,55,0.272727273,0,1.017676768,1.045098039,1.045226131,0,0,7.82929,17.000744,1,0,13,5.59235,12.079476,0,0,9
LAX-ORD,American Airlines,June,Tuesday,2,55,0.25,0,1.01511335,1.059642147,1.06122449,0,0,7.605596,16.105968,1,0,104,4.697574,25.053728,0,0,0
LAX-ORD,American Airlines,June,Wednesday,2,55,0.307692308,0,1.032258065,1.059642147,1.04,0,0,5.144962,14.987498,0,0,0,7.381902,18.119214,0,0,16
LAX-ORD,American Airlines,June,Thursday,2,55,0.285714286,0,1.025445293,1.051282051,1.04,0,0,6.487126,16.105968,1,0,0,6.71082,10.06623,0,0,0
LAX-ORD,American Airlines,June,Friday,2,55,0.333333333,0,1.046753247,1.055445545,1.066666667,0,0,8.052984,17.000744,0,0,0,9.842536,18.119214,0,0,27
LAX-ORD,American Airlines,June,Saturday,2,55,0.375,0,0.990853659,1.017114914,1.119205298,0,0,5.816044,16.105968,0,0,0,12.079476,25.053728,0,0,39
LAX-ORD,American Airlines,June,Sunday,2,55,0.411764706,0,1.071428571,1.078947368,0.985915493,0,0,6.71082,14.987498,0,0,18,12.974252,29.08022,0,0,17
LAX-ORD,American Airlines,June,Monday,2,55,0.444444444,0,0.984848485,1.045098039,0.979899497,0,0,7.605596,16.105968,1,0,660,12.526864,31.093466,0,0,43
LAX-ORD,American Airlines,July,Tuesday,1,55,0.421052632,0,0.949622166,1.111332008,0.994897959,0,0,8.500372,18.119214,0,0,0,12.30317,23.935258,1,0,0
LAX-ORD,American Airlines,July,Wednesday,2,55,0.4,0,0.935483871,1.059642147,0.975,0,0,7.605596,16.105968,0,0,30,9.618842,18.119214,0,0,0
LAX-ORD,American Airlines,July,Thursday,2,55,0.380952381,0,0.992366412,1.051282051,0.975,0,0,6.71082,18.119214,0,0,18,6.71082,16.105968,0,0,5
